year,pick,player_name,original_club,extracted_school,school_type,grade,games,goals
2008,54,Jarrad Redden,Woodville-West Torrens,,unknown,C,16,3
2008,55,Michael Still,Northern U18,,unknown,D,0,0
2008,56,Ben Bucovaz,Geelong U18,,unknown,D,2,0
2008,57,Aaron Cornelius,Tasmania U18 / Tasmania (VFL),,unknown,C+,25,35
2008,58,Tom Hislop,Burnie / Tasmania U18,,unknown,C,20,10
2008,59,Nathan O'Keefe,Seville / Eastern U18,,unknown,D,2,1
2008,60,Tom Lee,Swanbourne JFC / Scotch College (WA) / Claremont,Scotch College (WA),APS,C,17,18
2008,61,Campbell Heath,Lindenow / Gippsland U18,,unknown,C,14,3
2008,62,Alistair Smith,Perth,,unknown,D,3,0
2008,63,Luke Lowden,Wunghnu / Dookie United / Shepparton FC / Caulfield Grammar / Sandringham U18,Caulfield Grammar,APS,D,1,3
2008,64,Rohan Bail,Ferny Grove / Mount Gravatt,,unknown,C+,71,28
2008,65,Rhys O'Keeffe,North Adelaide,,unknown,D,3,0
2008,66,Glenn Dawson,Woodville-West Torrens,,unknown,D,0,0
2008,67,Tyson Slattery,West Adelaide,,unknown,D,1,1
2008,68,Tim Ruffles,Narrandera / Ballarat Clarendon College / North Ballarat U18 / NSW-ACT U18,Ballarat Clarendon College,other_private,D,5,2
2008,69,Bart McCulloch,South Launceston,,unknown,D,0,0
2008,71,Warren Benjamin,Claremont,,unknown,D,0,0
2008,72,Will Young,St Patrick's College / North Ballarat U18,St Patrick's College,other_private,D,2,1
2008,73,Leigh Brown,Heyfield / Gippsland U18,,unknown,B,65,54
2008,74,Paul Cahill,Sturt,,unknown,D,0,0
2008,75,Shane Savage,Noble Park / Hallam Senior College / Dandenong U18,Hallam Senior College,unknown,B,165,63
2008,77,Christopher Hall,Woodville-West Torrens,,unknown,D,0,0
2008,78,Jason Davenport,Nilma Darnum / Geelong (VFL),,unknown,C+,28,29
2008,80,Caleb Tiller,Murray U18,,unknown,D,0,0
2008,81,Kieran King,Rossmoyne JFC / East Fremantle,,unknown,D,0,0
2008,83,Colm Begley,County Laois,,unknown,C,1,0
2009,1,Tom Scully,Narre Warren / Haileybury College / Dandenong U18,Haileybury College,APS,A,187,89
2009,2,Jack Trengove,Kybybolite / Prince Alfred College / Sturt,Prince Alfred College,GPS_SA,B,89,39
2009,3,Dustin Martin,Castlemaine / Bendigo U18,,unknown,A+,302,338
2009,4,Anthony Morabito,Harvey Brunswick Leschenault / Peel,,unknown,C+,26,14
2009,5,Ben Cunnington,Cobden / Geelong U18,,unknown,A,238,98
2009,6,Gary Rohan,Cobden / Geelong U18,,unknown,B,204,216
2009,7,Brad Sheppard,Attadale JFC / Wesley College (WA) / East Fremantle,Wesley College (WA),GPS_WA,A,216,19
2009,8,John Butcher,Maffra / Gippsland U18,,unknown,C+,31,41
2009,9,Andrew Moore,Healesville / Yarra Valley Grammar / Eastern U18,Yarra Valley Grammar,other_private,C+,60,19
2009,10,Jake Melksham,Oak Park / PEGS / Calder U18,,unknown,B,251,227
2009,11,Jordan Gysberts,Chirnside Park / Norwood (Vic) / Yarra Valley Grammar / Eastern U18,Yarra Valley Grammar,other_private,C+,19,3
2009,12,Kane Lucas,Winnacott JFC / Melville JFC / Trinity College (WA) / East Fremantle,Trinity College (WA),GPS_WA,C,42,15
2009,13,Daniel Talia,Greenvale / Assumption College / Calder U18,Assumption College,APS,A,200,6
2009,14,Lewis Jetta,Bridgetown / Swan Districts,,unknown,B+,202,116
2009,15,Christian Howard,Glenelg,,unknown,C,20,3
2009,16,Jasper Pittard,Flemington / Torquay / St Joseph's College / Geelong U18,St Joseph's College,other_private,B+,159,16
2009,17,Daniel Menzel,Golden Grove / Central District,,unknown,B,80,143
2009,18,Luke Tapscott,Orroroo / Prince Alfred College / North Adelaide,Prince Alfred College,GPS_SA,C,48,12
2009,19,Ben Griffiths,Blackburn / Whitefriars College / Eastern U18,Whitefriars College,other_private,B,63,42
2009,20,Nathan Fyfe,Lake Grace-Pingrup / Aquinas College (WA) / Claremont,Aquinas College (WA),GPS_WA,A+,248,178
2009,21,Ryan Bastinac,Rowville / Hallam Senior College / Dandenong U18,Hallam Senior College,unknown,B,164,93
2009,22,Gerrick Weedon,Claremont,,unknown,D,1,0
2009,23,Koby Stevens,Lucknow / Gippsland U18,,unknown,B,91,40
2009,24,Jake Carlisle,Craigieburn / Rosehill SC / Calder U18,,unknown,B,151,62
2009,25,Aaron Black,Peel,,unknown,B,57,69
2009,26,Travis Colyer,Marist JFC / Trinity College (WA) / Claremont,Trinity College (WA),GPS_WA,C+,146,86
2009,27,Callum Bartlett,North Geelong / Geelong U18,,unknown,D,0,0
2009,28,Mitch Duncan,Carine JFC / Trinity College (WA) / East Perth,Trinity College (WA),GPS_WA,B+,305,185
2009,29,Jack Gunston,Beaumaris / Haileybury College / Sandringham U18,Haileybury College,APS,A,292,589
2009,30,Luke Ball,Ashburton / Xavier College / Sandringham U18,Xavier College,APS,B+,81,33
2009,31,Jason Tutt,Ainslie / NSW-ACT U18,,unknown,C+,40,27
2009,32,Nick Winmar,Claremont,,unknown,D,2,0
2009,33,Anthony Long,Calder U18,,unknown,D,0,0
2009,34,Max Gawn,Ormond / McKinnon SC / Sandringham U18,,unknown,A+,261,125
2009,35,David Astbury,Tatyoon / Ararat / Caulfield Grammar / North Ballarat U18,Caulfield Grammar,APS,C+,155,9
2009,36,Joel Houghton,Perth,,unknown,D,0,0
2009,37,Jamie Macmillan,Camberwell / Scotch College / Oakleigh U18,Scotch College,APS,B,167,46
2009,38,Sam Reid,Alpine Eagles / Wangaratta Rovers / Murray U18,,unknown,B,181,183
2009,39,Sam Grimley,Ivanhoe Grammar / Northern U18,Ivanhoe Grammar,other_private,D,7,8
2009,40,Allen Christensen,Lara / St Marys / St Joseph's College / Geelong U18,St Joseph's College,other_private,B,133,114
2009,41,Ayden Kennedy,Eastern U18,,unknown,D,0,0
2009,42,Nathan Vardy,Devon-Welshpool-Won Wron-Woodside / Gippsland U18,,unknown,C+,77,47
2009,43,Marcus Davies,North Hobart / Tasmania U18,,unknown,C+,17,1
2009,44,Matt Dea,Ballarat Clarendon College / North Ballarat U18,Ballarat Clarendon College,other_private,C+,70,2
2009,45,Sam Shaw,Xavier College / Oakleigh U18,Xavier College,APS,C,24,0
2009,46,Ben Stratton,Augusta Margaret River / East Perth,,unknown,B,202,2
2009,47,Ryan Harwood,Glenorchy / Tasmania U18,,unknown,C+,81,6
2009,48,Jesse Crichton,North Launceston / Tasmania U18,,unknown,C,18,3
2009,49,Dylan Roberton,Frankston YCW / McClelland College / Dandenong U18,McClelland College,unknown,B+,129,20
2009,50,Jack Fitzpatrick,Wyndhamvale / Western U18,,unknown,C+,26,27
2009,51,Troy Taylor,South Alice Springs,,unknown,D,4,3
2009,52,Justin Bollenhagen,Reynella / South Adelaide,,unknown,D,4,3
2009,53,Brayden Norris,Alexandra / Murray U18,,unknown,D,0,0
2009,54,Byron Sumner,Woodville-West Torrens,,unknown,D,1,0
2009,55,Trent Dennis-Lane,Carine JFC / Subiaco,,unknown,C+,29,39
2009,56,Josh Cowan,Daylesford / St Patrick's College / North Ballarat U18,St Patrick's College,other_private,C,16,5
2009,57,Jordan Williams,Bendigo U18,,unknown,D,0,0
2009,58,Rhan Hooper,Dandenong U18 / Ipswich,,unknown,B,6,7
2009,59,Rohan Kerr,Dandenong U18,,unknown,D,0,0
2009,60,Jesse Smith,Calder U18,,unknown,C,0,0
2009,61,James Craig,North Adelaide,,unknown,D,0,0
2009,62,Ben Sinclair,Scotch College / Oakleigh U18,Scotch College,APS,B,63,22
2009,63,Lukas Markovic,Eastern U18,,unknown,C+,29,5
2009,64,Adam Pattison,Parade College / Northern U18,Parade College,other_private,C,5,1
2009,67,Jeromey Webberley,Clarence / Tasmania U18,,unknown,C,16,3
2009,69,Taylor Duryea,Wahgunyah / Caulfield Grammar / NSW-ACT U18 / Murray U18,Caulfield Grammar,APS,C+,219,25
2009,71,Ben Nason,Central District,,unknown,C+,23,17
2009,73,Jesse O'Brien,Rostrevor College / North Adelaide,Rostrevor College,GPS_SA,C,17,4
2009,75,Josh Thomas,Iona College / Redland,Iona College,unknown,B,123,101
2009,76,Shane Thorne,East Fremantle / Wanderers / NT Thunder,,unknown,D,0,0
2009,77,Will Johnson,Wesley College / Collegians / Sandringham,Wesley College,APS,D,1,0
2009,84,Bryce Retzlaff,Mudgeeraba / Labrador,,unknown,C,11,6
2009,85,Simon Buckley,Sandringham U18,,unknown,C+,26,7
2009,91,Matt Maguire,Geelong U18,,unknown,B,71,2
2010,1,David Swallow,Rossmoyne JFC / East Fremantle,,unknown,B+,249,111
2010,2,Harley Bennell,Pinjarra / Peel,,unknown,B,88,98
2010,3,Sam Day,Mitcham (SA) / Prince Alfred College / Sturt,Prince Alfred College,GPS_SA,C+,168,120
2010,4,Andrew Gaff,Kew Comets / Carey Grammar / Oakleigh U18,Carey Grammar,APS,A,280,84
2010,5,Jared Polec,Seaton / Woodville-West Torrens,,unknown,B,148,75
2010,6,Reece Conca,Victoria Park JFC / Trinity College (WA) / Perth,Trinity College (WA),GPS_WA,B,150,25
2010,7,Josh Caddy,Eltham / Marcellin College / Northern U18,Marcellin College,other_private,B+,174,164
2010,8,Dyson Heppell,Leongatha / Gippsland U18,,unknown,A,253,68
2010,9,Dion Prestia,West Lalor / Assumption College / Calder U18,Assumption College,APS,A,246,78
2010,10,Daniel Gorringe,Tea Tree Gully / Norwood,,unknown,C,26,11
2010,11,Tom Lynch,Sorrento / Padua College / Dandenong U18,Padua College,GPS_QLD,A,243,499
2010,12,Lucas Cook,Hopetoun / North Ballarat U18,,unknown,D,0,0
2010,13,Seb Tape,Kenilworth / Westminster School / Glenelg,Westminster School,unknown,C+,40,1
2010,14,Brodie Smith,Henley / Woodville-West Torrens,,unknown,A,273,74
2010,15,Billie Smedts,North Warrnambool / Geelong Grammar / Geelong U18,Geelong Grammar,APS,C+,47,20
2010,16,Ben Jacobs,East Brighton / Brighton Grammar / Sandringham U18,Brighton Grammar,APS,B,90,15
2010,17,Shaun Atley,Wodonga Raiders / Murray U18,,unknown,C+,234,45
2010,18,Matthew Watson,Pascoe Vale / PEGS / Calder U18,,unknown,C+,23,10
2010,19,Isaac Smith,Temora / East Wagga-Kooringal / Wagga / NSW-ACT U18 / Redan / North Ballarat,,unknown,B+,280,205
2010,20,Jayden Pitt,Geelong U18,,unknown,C,10,2
2010,21,Jed Lamb,Yarram / Gippsland U18,,unknown,C+,66,43
2010,22,Mitch Wallis,St Bernard's College / St Kevin's College / Calder U18,St Bernard's College,other_private,B+,162,109
2010,23,Cameron Guthrie,Sunbury FC / Calder U18,,unknown,A,240,75
2010,24,Jamie Cripps,Northampton / East Fremantle,,unknown,B,277,339
2010,25,Patrick Karnezis,Hawthorn Citizens / Marcellin College / Oakleigh U18,Marcellin College,other_private,C,25,26
2010,26,Jack Darling,Sorrento Duncraig JFC / Sacred Heart College (WA) / West Perth,Sacred Heart College (WA),other_private,A,332,575
2010,27,Kieran Harper,Monbulk / Lilydale / Yarra Valley Grammar / Eastern U18,Yarra Valley Grammar,other_private,C+,40,37
2010,28,Ryan Lester,Mulgrave / Oakleigh U18,,unknown,C+,243,48
2010,29,Scott Lycett,Thevenard / Port Adelaide (SANFL),,unknown,B,146,61
2010,30,Jake Batchelor,Frankston Bombers / Dandenong U18,,unknown,C+,84,4
2010,31,Ariel Steinberg,Mildura Imperials / Bendigo U18,,unknown,D,10,0
2010,32,Josh Green,Clarence / Tasmania U18,,unknown,C+,105,132
2010,33,Jeremy Howe,Dodges Ferry / Hobart FC / Tasmania U18,,unknown,B+,281,103
2010,34,Pat McCarthy,Sacred Heart College / Glenelg,Sacred Heart College,other_private,D,1,0
2010,35,Ben Newton,Mundijong Centrals / South Fremantle,,unknown,C,17,12
2010,36,Aaron Young,Wantirna South / Yarra Valley Grammar / Eastern U18,Yarra Valley Grammar,other_private,B,100,83
2010,37,George Horlin-Smith,Payneham Norwood Union / Pembroke School / Sturt,Pembroke School,unknown,C+,58,29
2010,38,Mitch Hallahan,Sorrento / Padua College / Dandenong U18,Padua College,GPS_QLD,C,26,7
2010,39,Jeremy Taylor,Geelong College / Geelong U18,Geelong College,other_private,C,10,1
2010,40,Luke Parker,Langwarrin / Dandenong U18,,unknown,A,328,227
2010,41,Tom Liberatore,St Bernard's College / St Kevin's College / Calder U18,St Bernard's College,other_private,A,261,92
2010,42,Luke Mitchell,St Bernard's College / Melbourne Grammar / Calder U18,St Bernard's College,other_private,D,1,1
2010,43,Sam Crocker,Carey Grammar / Oakleigh U18,Carey Grammar,APS,D,0,0
2010,44,Viv Michie,Fitzroy Lions JFC / Wesley College / Oakleigh U18,Wesley College,APS,C,22,1
2010,45,Alex Fasolo,Attadale JFC / Trinity College (WA) / East Fremantle,Trinity College (WA),GPS_WA,B,104,135
2010,46,Daniel Farmer,Sandringham U18,,unknown,D,0,0
2010,47,Brad Helbig,Waikerie / West Adelaide,,unknown,C,16,4
2010,48,Alex Browne,Xavier College / Oakleigh U18,Xavier College,APS,C,11,4
2010,49,Jacob Gillbee,Lauderdale / Tasmania U18,,unknown,D,6,3
2010,50,Troy Davis,Geelong U18,,unknown,D,2,1
2010,51,Dean MacDonald,Morwell / Gippsland U18,,unknown,D,0,0
2010,52,Cameron O'Shea,Emerald / St Joseph's College (Ferntree Gully) / Eastern U18,St Joseph's College (Ferntree Gully),other_private,C+,92,7
2010,53,Tom McDonald,Edenhope Apsley / St Patrick's College / North Ballarat U18,St Patrick's College,other_private,B+,253,170
2010,54,Jordan Schroder,St Bernard's College / Calder U18,St Bernard's College,other_private,D,5,3
2010,55,Angus Dewar,Ongerup / Claremont,,unknown,C+,26,1
2010,56,Josh Mellington,Murray U18,,unknown,D,6,5
2010,57,Alex Johnson,Hawthorn Citizens / Xavier College / Old Xavs / Oakleigh U18,Xavier College,APS,C+,47,1
2010,59,Tom Ledger,Swanbourne JFC / Scotch College (WA) / Claremont,Scotch College (WA),APS,D,8,4
2010,60,Kirk Ugle,Swan Districts,,unknown,D,3,0
2010,61,Jarryd Lyons,St Peters / De La Salle College / Sandringham U18,De La Salle College,other_private,A,194,86
2010,62,Jacob Brennan,Bullcreek Leeming JFC / Trinity College (WA) / East Fremantle,Trinity College (WA),GPS_WA,C,28,2
2010,63,Tom Derickx,Augusta Margaret River / Claremont,,unknown,C,15,6
2010,64,Luke Davis,West Adelaide,,unknown,D,0,0
2010,66,Paul Puopolo,Hope Valley / Norwood,,unknown,B,196,185
2010,67,Andrew McInnes,Dandenong U18,,unknown,C,17,1
2010,69,Cameron Delaney,Grovedale / Geelong U18,,unknown,C,6,0
2010,70,Nick Duigan,Walkerville / Pembroke School / Norwood,Pembroke School,unknown,C+,43,10
2010,71,Ben Mabon,Hay / NSW-ACT U18 / North Ballarat U18,,unknown,D,0,0
2010,73,Matthew Spangher,Xavier College / Old Xavs / Eastern U18,Xavier College,APS,C+,30,10
2010,74,Jayden Schofield,Geraldton Railway / East Fremantle,,unknown,D,7,0
2010,75,Arryn Siposs,Beaconsfield / Hallam Senior College / Dandenong U18,Hallam Senior College,unknown,C+,28,22
2010,76,Paul Seedsman,Rowville / Caulfield Grammar / Eastern U18,Caulfield Grammar,APS,B+,132,66
2010,77,Trent Stubbs,East Coast Eagles / NSW-ACT U18,,unknown,D,0,0
2010,80,Michael Ross,Gippsland U18,,unknown,D,2,0
2010,88,Zephaniah Skinner,Nightcliff,,unknown,D,8,5
2010,89,Tom Hill,Preston JFC / Northern U18,,unknown,D,0,0
2010,90,Ryan Gamble,Mt Burr / Glenelg,,unknown,C,11,11
2010,103,Dean Polo,Wy Yung / Gippsland U18,,unknown,C+,21,7
2010,104,Tom Young,Wollondilly / Campbelltown / Sydney University / NSW-ACT U18,,unknown,C,28,5
2011,1,Jonathon Patton,Scoresby / Nazareth College / St Simons / Eastern U18,Nazareth College,unknown,B+,95,133
2011,2,Stephen Coniglio,Upper Swan / Swan Districts,,unknown,A,238,127
2011,3,Dom Tyson,Camberwell / Trinity Grammar / Oakleigh U18,Trinity Grammar,APS,B+,113,45
2011,4,Will Hoskin-Elliott,North Sunshine / Western U18,,unknown,B,242,198
2011,5,Matt Buntine,Berwick / Dandenong U18,,unknown,C+,67,4
2011,6,Chad Wingard,Murray Bridge Imperials / Sturt,,unknown,A,218,300
2011,7,Nick Haynes,Frankston Bombers / Dandenong U18,,unknown,A,243,13
2011,8,Billy Longer,Macleod / Northern U18,,unknown,B,66,4
2011,9,Adam Tomlinson,Canterbury / Camberwell / Trinity Grammar / Oakleigh U18,Trinity Grammar,APS,C+,185,35
2011,10,Liam Sumner,St Pauls / St Paul's McKinnon / Sandringham U18,,unknown,C,32,19
2011,11,Toby Greene,Ashburton / Wesley College / Oakleigh U18,Wesley College,APS,A+,274,435
2011,12,Sam Docherty,Phillip Island / Gippsland U18,,unknown,A,184,31
2011,13,Taylor Adams,St Joseph's / St Joseph's College / Geelong U18,St Joseph's College,other_private,A,229,86
2011,14,Devon Smith,Lara / Geelong Grammar / Geelong U18,Geelong Grammar,APS,B+,182,146
2011,15,Brandon Ellis,West Coburg / Calder U18,,unknown,B+,251,85
2011,16,Tom Sheridan,Riddells Creek / Calder U18,,unknown,C+,83,31
2011,17,Clay Smith,Lucknow / Bairnsdale / Gippsland U18,,unknown,C+,55,43
2011,18,Brad McKenzie,Marryatville HS / Sturt,,unknown,C,37,6
2011,19,Elliott Kavanagh,Williamstown / PEGS / Western U18,,unknown,D,12,2
2011,20,Hayden Crozier,Rowville / Eastern U18,,unknown,C+,142,48
2011,21,Tom Mitchell,Ashburton / Carey Grammar / Hale School / Claremont,Carey Grammar,APS,A,207,84
2011,22,Josh Bootsma,North Albany / South Fremantle,,unknown,C,14,2
2011,23,Murray Newman,Upper Swan / Trinity College (WA) / Swan Districts,Trinity College (WA),GPS_WA,D,6,4
2011,24,Henry Schade,Sandy Bay / North Hobart / Tasmania U18,,unknown,C,28,1
2011,25,Sebastian Ross,Horsham FC / Ballarat Clarendon College / North Ballarat U18 / North Ballarat,Ballarat Clarendon College,other_private,A,211,36
2011,26,Todd Elton,Somerville / Dandenong U18,,unknown,D,10,2
2011,27,Sam Kerridge,Mildura FC / Bendigo U18 / Bendigo,,unknown,B,69,35
2011,28,Fraser McInnes,South Perth JFC / Trinity College (WA) / Perth,Trinity College (WA),GPS_WA,C,14,7
2011,29,Alex Forster,Kybybolite / Pembroke School / Norwood,Pembroke School,unknown,D,1,0
2011,30,Elliot Yeo,Booragoon / Aquinas College (WA) / East Fremantle,Aquinas College (WA),GPS_WA,A,224,97
2011,31,Jackson Merrett,Cobden / Geelong U18,,unknown,C+,56,23
2011,32,Joel Hamling,Cable Beach / Claremont,,unknown,C+,108,3
2011,33,Brad Hill,Quinns Districts / West Perth,,unknown,B+,291,116
2011,34,Shane Kersten,Lakes / South Fremantle,,unknown,C+,66,67
2011,35,Daniel Markworth,Macedon / Calder U18,,unknown,D,0,0
2011,36,Rory Taggert,Horsham Saints / North Ballarat U18 / North Ballarat,,unknown,D,0,0
2011,37,Jack Newnes,Ivanhoe JFC / Marcellin College / Northern U18,Marcellin College,other_private,B,207,76
2011,38,Jordan Kelly,Edithvale-Aspendale / Dandenong U18,,unknown,D,0,0
2011,39,Michael Talia,Greenvale / Assumption College / Calder U18,Assumption College,APS,C+,31,3
2011,40,Tom Curran,Ashburton / Wesley College / Oakleigh U18,Wesley College,APS,D,0,0
2011,41,Mitch Grigg,Athelstone / Norwood,,unknown,C+,20,15
2011,42,Jimmy Webster,Brighton / Glenorchy / Tasmania U18,,unknown,C+,180,4
2011,43,Jordan Lockyer,Joondalup Kinross JFC / West Perth,,unknown,D,0,0
2011,44,Sam Rowe,North Albury / Murray U18,,unknown,C+,100,17
2011,45,Brendon Ah Chee,Kelmscott / South Fremantle,,unknown,B,58,31
2011,46,Nick Joyce,Crystal Brook / Woodville-West Torrens,,unknown,D,0,0
2011,47,Patrick Wearden,Murray U18 / Collingwood (VFL),,unknown,D,0,0
2011,48,Jordan Murdoch,Port MacDonnell / Glenelg,,unknown,B,122,74
2011,49,Daniel Pearce,Templestowe / Oakleigh U18,,unknown,C,6,0
2011,50,Jackson Paine,East Malvern / Prahran / Melbourne Grammar / Sandringham U18,Melbourne Grammar,APS,C,16,11
2011,51,Nathan Blee,Ballajura JFC / East Perth,,unknown,D,6,0
2011,52,Josh Tynan,Garfield Stars / Gippsland U18,,unknown,D,2,0
2011,53,Alex Woodward,Dingley / Noble Park / Mazenod College / Sandringham U18,Mazenod College,unknown,D,2,0
2011,54,James Sellar,Glenelg,,unknown,C,23,11
2011,55,Matt Arnot,Vermont / Mazenod College / Oakleigh U18 / Port Melbourne,Mazenod College,unknown,D,9,5
2011,56,Tom Downie,Benalla / St Patrick's College / North Ballarat U18,St Patrick's College,other_private,C,9,2
2011,57,Tory Dickson,Beaconsfield / Haileybury College / Frankston / Noble Park / Bendigo,Haileybury College,APS,B,114,181
2011,58,Lachie Neale,Kybybolite / St Peter's College (SA) / Glenelg,St Peter's College (SA),GPS_SA,A+,308,140
2011,59,Nick O'Brien,Carngham Linton / St Patrick's College / North Ballarat U18 / North Ballarat,St Patrick's College,other_private,D,14,4
2011,60,Jay Lever,South Barwon / Geelong U18,,unknown,D,0,0
2011,61,Alex Brown,Doncaster Heights / East Doncaster SC / Oakleigh U18,,unknown,D,0,0
2011,62,Dylan Buckley,Fitzroy Lions JFC / Ivanhoe Grammar / Northern U18,Ivanhoe Grammar,other_private,C+,41,18
2011,64,Cam Ellis-Yolmen,Flinders Park / Woodville-West Torrens,,unknown,C+,48,18
2011,65,Corey Gault,Brookton-Pingelly / Mazenod College (WA) / Swan Districts,Mazenod College (WA),unknown,D,6,4
2011,66,Lincoln McCarthy,Bordertown / Glenelg,,unknown,B,159,173
2011,67,Jarrod Witts,St Ives / Sydney University / NSW-ACT U18 / Collingwood (VFL),,unknown,B+,215,46
2011,68,Beau Maister,Albany Railways / Claremont,,unknown,B,21,26
2011,71,Cameron Sutcliffe,Kadina / Woodville-West Torrens,,unknown,C+,113,23
2011,78,Orren Stephenson,Mangoplah-Cookardinia United-Eastlakes / Redan / North Ballarat,,unknown,C,15,1
2011,79,Setanta Ã hAilpÃ­n,County Cork,,unknown,C+,8,15
2011,86,Jed Bews,Leopold / Geelong U18 / Geelong (VFL),,unknown,C+,175,16
2011,87,James McDonald,Damascus College / St Patrick's College / Ballarat YCW / North Ballarat U18 / Old Xavs,Damascus College,unknown,B,13,4
2011,88,Alex Sexton,Springwood / Redland / Queensland U18 / Gold Coast (NEAFL),,unknown,B,186,164
2011,91,Jackson Allen,Kenmore / Western Magpies / Morningside / Queensland U18 / Gold Coast (NEAFL),,unknown,D,4,0
2012,1,Lachie Whitfield,Mornington / Mount Martha / Peninsula Grammar / Dandenong U18,Peninsula Grammar,unknown,A,269,71
2012,2,Jonathan O'Rourke,Gisborne / Calder U18,,unknown,C,21,4
2012,3,Lachie Plowman,Macedon / Calder U18,,unknown,C+,145,2
2012,4,Jimmy Toumpas,Flinders Park / St Michael's College (SA) / Woodville-West Torrens,St Michael's College (SA),unknown,C+,37,7
2012,5,Jake Stringer,Eaglehawk / Sandhurst / Bendigo U18 / Bendigo Gold,,unknown,A,240,419
2012,6,Jack Macrae,Kew Rovers / Carey Grammar / Oakleigh U18,Carey Grammar,APS,A+,279,60
2012,7,Ollie Wines,Echuca / Bendigo U18,,unknown,A+,283,105
2012,8,Sam Mayes,Port Pirie Bulldogs / North Adelaide,,unknown,B,121,34
2012,9,Nick Vlastuin,Eltham / Northern U18,,unknown,A,267,30
2012,10,Joe Daniher,Aberfeldie / St Bernard's College / Calder U18,St Bernard's College,other_private,A,204,395
2012,11,Troy Menzel,Golden Grove / Central District,,unknown,C+,44,51
2012,12,Kristian Jaksch,Kew Rovers / Carey Grammar / Oakleigh U18,Carey Grammar,APS,C,14,3
2012,13,Jesse Lonergan,Launceston / Tasmania U18,,unknown,C,60,7
2012,14,Aidan Corr,Macleod / Northern U18,,unknown,C+,178,3
2012,15,Taylor Garner,Rowville / Dandenong U18,,unknown,C+,49,37
2012,16,Jackson Thurlow,Launceston / Tasmania U18,,unknown,C,63,14
2012,17,Josh Simpson,Mullewa / Rostrevor College / North Adelaide / East Fremantle,Rostrevor College,GPS_SA,D,2,1
2012,18,Brodie Grundy,Unley / Cabra Dominican / Sturt,,unknown,A,255,87
2012,19,Ben Kennedy,Brighton Districts & Old Scholars / Sacred Heart College / Glenelg,Sacred Heart College,other_private,C+,40,28
2012,20,Tim Broomhead,Port District / Port Adelaide (SANFL),,unknown,C+,37,27
2012,21,Nathan Hrovat,Mill Park JFC / Carey Grammar / Northern U18,Carey Grammar,APS,C+,69,35
2012,22,Dean Towers,Colac / North Ballarat,,unknown,C+,57,31
2012,23,Marco Paparone,Palmyra JFC / East Fremantle,,unknown,C+,55,13
2012,24,Nathan Wright,Berwick / Hallam Senior College / Dandenong U18,Hallam Senior College,unknown,C,35,9
2012,25,Spencer White,Spotswood / Western U18 / Williamstown,,unknown,D,2,4
2012,26,Jack Viney,Ashburton / Prince Alfred College / North Adelaide / Carey Grammar / Oakleigh U18 / Casey,Prince Alfred College,GPS_SA,A,237,70
2012,27,James Stewart,Glen Iris / Scotch College / Sandringham U18,Scotch College,APS,C+,78,70
2012,28,Tim O'Brien,West Gambier / Glenelg,,unknown,C+,115,74
2012,29,Tom Clurey,Katamatite / Murray U18,,unknown,B,124,0
2012,30,Mason Shaw,Winnacott JFC / South Fremantle,,unknown,D,0,0
2012,31,Kamdyn McIntosh,Pinjarra JFC / Peel,,unknown,B,213,62
2012,32,Michael Close,Harrow Balmoral / St Patrick's College / North Ballarat U18,St Patrick's College,other_private,C+,27,24
2012,33,Liam McBean,Aberfeldie / St Bernard's College / Calder U18,St Bernard's College,other_private,D,5,1
2012,34,Jason Ashby,Kew Rovers / Carey Grammar / Oakleigh U18,Carey Grammar,APS,C,12,0
2012,35,Tom Temay,Melbourne Grammar / Prahran / Sandringham U18,Melbourne Grammar,APS,D,0,0
2012,36,Tanner Smith,Kalkee / St Patrick's College / North Ballarat U18 / North Ballarat,St Patrick's College,other_private,D,4,2
2012,37,Ben Jacobs,East Brighton / Brighton Grammar / Sandringham U18,Brighton Grammar,APS,B,64,10
2012,38,Jackson Ramsay,Coolbinia / East Perth,,unknown,C+,17,0
2012,39,Max Duffy,Rossmoyne JFC / East Fremantle,,unknown,D,3,3
2012,40,Brodie Murdoch,Port MacDonnell / Glenelg,,unknown,C,22,9
2012,41,Mason Wood,Geelong Amateur / Geelong College / Geelong U18,Geelong College,other_private,B,169,156
2012,42,Matt McDonough,Flinders Park / Woodville-West Torrens,,unknown,C,10,1
2012,43,Josh Saunders,Geelong Amateur / Geelong College / Geelong U18,Geelong College,other_private,C+,22,7
2012,44,Harrison Marsh,Augusta Margaret River / East Fremantle,,unknown,C,25,0
2012,45,Brant Colledge,Attadale JFC / Aquinas College (WA) / Perth,Aquinas College (WA),GPS_WA,D,3,0
2012,46,Tim Membrey,Traralgon / Gippsland U18,,unknown,B,211,337
2012,47,Mitchell Wilkins,Walkerville / St Peter's College (SA) / Norwood,St Peter's College (SA),GPS_SA,D,0,0
2012,48,Dean Kent,Northam Federals / Perth,,unknown,C+,100,91
2012,49,Lachie Hunter,Williamstown Juniors / St Kevin's College / Western U18 / Williamstown,St Kevin's College,APS,B+,199,80
2012,50,Josh Prudden,Seymour / Assumption College / Murray U18,Assumption College,APS,D,4,0
2012,51,Dylan van Unen,North Ringwood / Eastern U18 / Box Hill / Frankston,,unknown,D,1,0
2012,52,Matt Jones,South Croydon / Labrador / Gold Coast (NEAFL) / Box Hill,,unknown,C+,61,11
